"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4","dataValue 5","dataValue 6","dataValue 7","dataValue 8","dataValue 9","dataValue 10"
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2012,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","No",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","No",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","No",2015,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2016,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2017,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,256,"SRB","Serbia","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,257,"COD","Dem. Rep. of the Congo","Yes",2009,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,257,"COD","Dem. Rep. of the Congo","Yes",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,257,"COD","Dem. Rep. of the Congo","Yes",2011,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,257,"COD","Dem. Rep. of the Congo","No",2015,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2011,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2015,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2016,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2017,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,259,"ZMB","Zambia","Yes",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2009,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2011,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2012,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,260,"ZWE","Zimbabwe","Yes",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","No",2009,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","No",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","No",2011,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","No",2012,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","No",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","No",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","No",2017,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","Yes",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","Yes",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,274,"MDA","Moldova","Yes",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2009,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2011,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2012,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,275,"BIH","Bosnia and Herzegovina","No",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","Yes",2009,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","Yes",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","Yes",2011,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2012,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2016,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2017,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,276,"GEO","Georgia","No",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,277,"KAZ","Kazakhstan","Yes",2009,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,277,"KAZ","Kazakhstan","Yes",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,277,"KAZ","Kazakhstan","Yes",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,280,"KGZ","Kyrgyzstan","No",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,280,"KGZ","Kyrgyzstan","No",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,280,"KGZ","Kyrgyzstan","No",2015,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,280,"KGZ","Kyrgyzstan","No",2016,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,280,"KGZ","Kyrgyzstan","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,280,"KGZ","Kyrgyzstan","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2009,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2010,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2011,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2012,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2015,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2016,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2017,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","No",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,281,"SVK","Slovakia","Yes",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","No",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2015,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2016,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2017,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,283,"MKD","North Macedonia","Yes",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,302,"TLS","Timor-Leste","Yes",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,302,"TLS","Timor-Leste","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,302,"TLS","Timor-Leste","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,308,"PSE","State of Palestine","Yes",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,308,"PSE","State of Palestine","Yes",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,308,"PSE","State of Palestine","Yes",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,308,"PSE","State of Palestine","Yes",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2013,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","Yes",2014,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","Yes",2015,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2016,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2017,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2019,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2020,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2021,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,316,"MNE","Montenegro","No",2022,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,321,"SSD","South Sudan","Yes",2018,"","","",,,,,,,,,,
8427,"trCybersecurity_RegulatorResponsible","ICT regulator have a cybersecurity mandate",,,321,"SSD","South Sudan","Yes",2019,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,6,"AFG","Afghanistan","Yes",2014,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,6,"AFG","Afghanistan","No",2018,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,6,"AFG","Afghanistan","Yes",2019,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,6,"AFG","Afghanistan","Yes",2020,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,6,"AFG","Afghanistan","Yes",2021,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,6,"AFG","Afghanistan","No",2022,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2015,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2016,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2017,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2018,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2019,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2020,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2021,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,7,"ZAF","South Africa","No",2022,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2014,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2015,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2016,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2017,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2018,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2019,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2020,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2021,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,10,"ALB","Albania","Yes",2022,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2015,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2016,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2017,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2018,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2019,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2020,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2021,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,11,"DZA","Algeria","Yes",2022,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,14,"AND","Andorra","No",2009,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,14,"AND","Andorra","No",2012,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,14,"AND","Andorra","Yes",2016,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,16,"ARG","Argentina","Yes",2022,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2013,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2014,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2015,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2016,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2018,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2019,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2020,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2021,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,17,"ARM","Armenia","Yes",2022,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2010,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2012,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2013,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2014,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2015,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2016,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2017,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2018,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2019,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2020,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2021,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,18,"SAU","Saudi Arabia","Yes",2022,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,20,"ATG","Antigua and Barbuda","No",2009,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,20,"ATG","Antigua and Barbuda","No",2010,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,20,"ATG","Antigua and Barbuda","Yes",2012,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,20,"ATG","Antigua and Barbuda","Yes",2013,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2009,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2010,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2012,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2013,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2014,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2015,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2017,"","","",,,,,,,,,,
8428,"trCybersecurity_Legislation","Cybersecurity legislation/regulation exist",,,23,"AUS","Australia","Yes",2018,"","","",,,,,,,,,,
