"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription","dataValue 1","dataValue 2","dataValue 3","dataValue 4"
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,116,"IRN","Iran (Islamic Republic of)","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,116,"IRN","Iran (Islamic Republic of)","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,116,"IRN","Iran (Islamic Republic of)","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,116,"IRN","Iran (Islamic Republic of)","Yes",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,117,"IRQ","Iraq","No",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,117,"IRQ","Iraq","No",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,117,"IRQ","Iraq","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,117,"IRQ","Iraq","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,117,"IRQ","Iraq","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,117,"IRQ","Iraq","No",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2017,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,118,"ISL","Iceland","Yes",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","No",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,119,"ISR","Israel","No",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,120,"JPN","Japan","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2006,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","No",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2017,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,122,"JAM","Jamaica","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2006,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,124,"JOR","Jordan","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,125,"KEN","Kenya","Yes",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,128,"KOR","Korea (Rep. of)","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,128,"KOR","Korea (Rep. of)","No",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,128,"KOR","Korea (Rep. of)","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2017,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,130,"KWT","Kuwait","No",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,131,"LAO","Lao P.D.R.","No",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,131,"LAO","Lao P.D.R.","No",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,131,"LAO","Lao P.D.R.","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,132,"LBN","Lebanon","Yes",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,132,"LBN","Lebanon","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,132,"LBN","Lebanon","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,132,"LBN","Lebanon","Yes",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,132,"LBN","Lebanon","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,132,"LBN","Lebanon","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,132,"LBN","Lebanon","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,133,"LBR","Liberia","No",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,133,"LBR","Liberia","No",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,133,"LBR","Liberia","No",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,133,"LBR","Liberia","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,133,"LBR","Liberia","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,133,"LBR","Liberia","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,134,"LBY","Libya","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,134,"LBY","Libya","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,135,"LCA","Saint Lucia","No",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,135,"LCA","Saint Lucia","Yes",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,135,"LCA","Saint Lucia","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,135,"LCA","Saint Lucia","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,135,"LCA","Saint Lucia","Yes",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,135,"LCA","Saint Lucia","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","No",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","No",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2017,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,136,"LIE","Liechtenstein","Yes",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","No",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","Yes",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","Yes",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,137,"LSO","Lesotho","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","No",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","Yes",2006,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","No",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,138,"LTU","Lithuania","No",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","No",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","No",2006,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","No",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,139,"LUX","Luxembourg","Yes",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","No",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2017,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,140,"LVA","Latvia","Yes",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,142,"MUS","Mauritius","No",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,143,"MCO","Monaco","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,143,"MCO","Monaco","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2006,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,144,"MDG","Madagascar","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2014,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2017,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,147,"MEX","Mexico","Yes",2022,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2003,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2008,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2009,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2011,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2012,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2013,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2015,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","Yes",2016,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,148,"MYS","Malaysia","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,149,"MDV","Maldives","No",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,149,"MDV","Maldives","No",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","Yes",2004,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","Yes",2005,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","No",2007,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","Yes",2010,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","No",2018,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","No",2019,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","No",2020,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,150,"MLI","Mali","No",2021,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,151,"MLT","Malta","Yes",2002,"","","",,,,
3018,"trLicAgreement_AreMadePublic","Information on licensing agreements",,,151,"MLT","Malta","Yes",2003,"","","",,,,
